customer_id,customer_city,customer_state,total_orders,total_items_purchased,total_spent,average_item_value,first_purchase,last_purchase,customer_lifetime_days,days_since_last_purchase,churn_risk_segment,ingestion_timestamp,ingestion_date,pipeline_name,run_id
CUST_003681,Teresina,PI,2,5,6994.070000000001,1398.814,2022-01-16T16:57:00.000Z,2022-10-14T05:15:00.000Z,271,249,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003725,Porto Alegre,RS,4,6,10841.27,1806.8783333333333,2021-09-21T11:17:00.000Z,2023-05-05T01:23:00.000Z,591,46,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003770,Porto Velho,RO,2,4,3226.5099999999998,806.6274999999999,2022-06-02T07:50:00.000Z,2023-05-27T19:16:00.000Z,359,24,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003779,Florianopolis,SC,3,7,9366.3,1338.042857142857,2022-04-04T21:23:00.000Z,2022-12-24T22:43:00.000Z,264,178,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003785,Salvador,BA,6,11,14598.619999999999,1327.1472727272726,2021-08-14T17:31:00.000Z,2023-05-20T22:02:00.000Z,644,31,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003790,Teresina,PI,6,11,16708.21,1518.9281818181817,2021-05-01T22:24:00.000Z,2023-03-05T21:22:00.000Z,673,107,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003811,Maceio,AL,6,9,14577.070000000002,1619.6744444444446,2021-07-10T15:23:00.000Z,2023-04-17T17:03:00.000Z,646,64,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003815,Manaus,AM,4,11,15521.689999999999,1411.0627272727272,2021-07-15T08:49:00.000Z,2023-05-10T12:48:00.000Z,664,41,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003825,Fortaleza,CE,2,2,513.49,256.745,2021-01-14T04:46:00.000Z,2021-01-21T02:13:00.000Z,7,880,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003839,Campo Grande,MS,5,7,10098.46,1442.6371428571426,2021-03-06T06:46:00.000Z,2023-06-20T10:42:00.000Z,836,0,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003880,Florianopolis,SC,8,13,13702.430000000002,1054.033076923077,2021-01-22T17:05:00.000Z,2023-03-31T02:43:00.000Z,798,81,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003887,Curitiba,PR,6,9,8373.72,930.4133333333333,2021-06-03T17:50:00.000Z,2022-07-23T07:51:00.000Z,415,332,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003898,Curitiba,PR,6,9,13975.32,1552.8133333333333,2021-03-01T19:37:00.000Z,2023-01-27T21:17:00.000Z,697,144,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003917,Cuiaba,MT,2,3,2214.71,738.2366666666667,2021-11-09T03:15:00.000Z,2021-12-05T00:05:00.000Z,26,562,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003922,Cuiaba,MT,4,6,4328.380000000001,721.3966666666669,2021-01-19T18:50:00.000Z,2022-09-28T14:41:00.000Z,617,265,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003935,Curitiba,PR,1,3,6083.53,2027.8433333333332,2022-02-21T22:44:00.000Z,2022-02-21T22:44:00.000Z,0,484,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003940,Florianopolis,SC,3,8,10567.420000000002,1320.9275000000002,2021-04-09T12:24:00.000Z,2022-08-21T19:38:00.000Z,499,303,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003950,Manaus,AM,5,5,7310.25,1462.05,2021-02-17T12:02:00.000Z,2022-01-11T22:06:00.000Z,328,525,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003961,Curitiba,PR,5,5,7223.579999999999,1444.716,2021-04-08T08:08:00.000Z,2023-04-28T20:45:00.000Z,750,53,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003965,Belem,PA,2,2,2441.99,1220.995,2022-08-01T21:15:00.000Z,2023-03-05T08:42:00.000Z,216,107,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003971,Manaus,AM,8,14,23186.17,1656.155,2021-01-22T15:26:00.000Z,2023-01-13T15:17:00.000Z,721,158,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003989,Belo Horizonte,MG,3,4,4873.52,1218.38,2021-03-06T09:44:00.000Z,2023-01-25T22:50:00.000Z,690,146,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_003993,Curitiba,PR,4,9,11171.45,1241.2722222222224,2022-01-05T02:53:00.000Z,2023-03-26T19:58:00.000Z,445,86,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004002,Aracaju,SE,4,5,7516.849999999999,1503.37,2021-06-09T23:14:00.000Z,2022-12-14T19:53:00.000Z,553,188,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004021,Joao Pessoa,PB,3,5,7239.6,1447.92,2021-08-14T03:11:00.000Z,2022-06-14T18:58:00.000Z,304,371,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004035,Porto Alegre,RS,2,2,3128.4399999999996,1564.2199999999998,2022-12-01T07:34:00.000Z,2023-05-22T11:47:00.000Z,172,29,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004062,Teresina,PI,6,14,13426.37,959.0264285714286,2021-03-15T03:36:00.000Z,2022-09-27T16:49:00.000Z,561,266,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004076,Joao Pessoa,PB,3,5,6012.89,1202.578,2021-01-28T05:02:00.000Z,2023-01-15T13:32:00.000Z,717,156,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004082,Florianopolis,SC,5,6,7360.59,1226.765,2021-03-08T04:17:00.000Z,2023-03-07T22:26:00.000Z,729,105,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004101,Campo Grande,MS,3,4,5956.4,1489.1,2021-02-21T08:08:00.000Z,2022-09-25T18:53:00.000Z,581,268,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004108,Natal,RN,1,2,2767.79,1383.895,2022-10-29T05:40:00.000Z,2022-10-29T05:40:00.000Z,0,234,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004135,Porto Velho,RO,4,4,4653.25,1163.3125,2021-12-01T13:55:00.000Z,2023-05-22T15:00:00.000Z,537,29,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004150,Teresina,PI,7,19,27599.13,1452.5857894736844,2021-08-23T06:54:00.000Z,2023-01-30T05:40:00.000Z,525,141,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004184,Cuiaba,MT,2,10,12111.85,1211.185,2021-01-29T13:59:00.000Z,2022-02-10T07:12:00.000Z,377,495,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004193,Salvador,BA,2,2,2415.35,1207.675,2021-02-09T00:58:00.000Z,2021-06-16T09:57:00.000Z,127,734,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004253,Fortaleza,CE,3,4,5529.24,1382.31,2022-07-12T06:39:00.000Z,2022-12-21T01:45:00.000Z,162,181,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004255,Cuiaba,MT,3,3,3659.01,1219.67,2021-01-21T15:48:00.000Z,2021-10-26T05:39:00.000Z,278,602,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004261,Belem,PA,7,13,18090.82,1391.6015384615384,2021-02-13T20:06:00.000Z,2023-05-07T12:12:00.000Z,813,44,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004270,Recife,PE,2,3,4904.75,1634.9166666666667,2022-02-23T02:15:00.000Z,2022-06-06T06:02:00.000Z,103,379,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004281,Rio De Janeiro,RJ,2,5,7498.24,1499.648,2022-02-16T02:38:00.000Z,2022-04-03T00:52:00.000Z,46,443,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004290,Maceio,AL,1,4,5087.05,1271.7625,2021-06-16T05:56:00.000Z,2021-06-16T05:56:00.000Z,0,734,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004293,Aracaju,SE,4,4,5200.99,1300.2475,2022-03-26T11:11:00.000Z,2023-05-22T17:34:00.000Z,422,29,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004308,Maceio,AL,5,7,10462.73,1494.6757142857143,2021-04-01T18:33:00.000Z,2023-05-04T15:35:00.000Z,763,47,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004326,Cuiaba,MT,4,4,2965.6,741.4,2021-04-28T02:47:00.000Z,2023-05-02T19:34:00.000Z,734,49,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004335,Florianopolis,SC,4,4,5847.24,1461.81,2021-06-11T07:14:00.000Z,2022-03-23T18:24:00.000Z,285,454,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004339,Joao Pessoa,PB,3,7,7112.400000000001,1016.0571428571429,2021-06-04T01:25:00.000Z,2022-10-29T16:50:00.000Z,512,234,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004351,Natal,RN,5,9,14272.439999999999,1585.8266666666666,2021-11-24T06:05:00.000Z,2023-05-23T06:15:00.000Z,545,28,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004354,Sao Paulo,SP,1,3,3323.4599999999996,1107.82,2021-08-27T20:15:00.000Z,2021-08-27T20:15:00.000Z,0,662,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004359,Teresina,PI,5,11,14379.499999999998,1307.2272727272725,2021-02-01T17:45:00.000Z,2023-01-23T14:19:00.000Z,721,148,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004381,Fortaleza,CE,1,1,791.31,791.31,2021-01-01T03:01:00.000Z,2021-01-01T03:01:00.000Z,0,900,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004423,Joao Pessoa,PB,4,8,8111.8099999999995,1013.9762499999999,2021-10-21T20:28:00.000Z,2022-11-25T08:00:00.000Z,400,207,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004426,Maceio,AL,4,5,8276.970000000001,1655.3940000000002,2021-10-10T21:09:00.000Z,2022-09-16T01:56:00.000Z,341,277,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004430,Sao Paulo,SP,5,10,18796.690000000002,1879.6690000000003,2021-04-23T17:29:00.000Z,2022-09-04T21:48:00.000Z,499,289,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004438,Goiania,GO,3,7,5002.719999999999,714.6742857142856,2021-07-15T01:05:00.000Z,2022-05-19T23:35:00.000Z,308,397,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004443,Belem,PA,4,5,4939.139999999999,987.8279999999999,2021-07-17T19:23:00.000Z,2022-08-22T21:42:00.000Z,401,302,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004450,Cuiaba,MT,4,5,6422.43,1284.486,2021-08-28T03:14:00.000Z,2022-08-15T08:34:00.000Z,352,309,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004463,Goiania,GO,4,5,4372.15,874.43,2021-05-24T20:58:00.000Z,2022-10-14T14:40:00.000Z,508,249,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004464,Campo Grande,MS,1,2,3462.9700000000003,1731.4850000000001,2023-01-28T07:00:00.000Z,2023-01-28T07:00:00.000Z,0,143,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004475,Teresina,PI,7,18,17411.23,967.2905555555556,2021-09-11T01:38:00.000Z,2023-04-20T07:27:00.000Z,586,61,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004484,Teresina,PI,5,5,7930.99,1586.1979999999999,2021-02-24T11:44:00.000Z,2022-08-28T01:55:00.000Z,550,296,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004495,Salvador,BA,3,6,9484.95,1580.825,2021-08-01T05:06:00.000Z,2021-10-23T00:41:00.000Z,83,605,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004530,Rio De Janeiro,RJ,4,9,14739.06,1637.6733333333332,2021-08-24T07:42:00.000Z,2021-11-17T20:54:00.000Z,85,580,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004577,Teresina,PI,5,9,10817.789999999999,1201.9766666666665,2021-02-12T18:07:00.000Z,2023-04-03T15:20:00.000Z,780,78,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004614,Maceio,AL,6,6,7485.79,1247.6316666666667,2021-03-21T05:29:00.000Z,2022-02-13T17:01:00.000Z,329,492,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004616,Teresina,PI,4,9,12257,1361.888888888889,2021-01-10T05:10:00.000Z,2023-01-15T05:55:00.000Z,735,156,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004617,Cuiaba,MT,3,4,3713.77,928.4425,2021-09-16T21:50:00.000Z,2023-04-15T21:53:00.000Z,576,66,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004642,Sao Paulo,SP,3,5,9434.79,1886.958,2021-04-20T13:01:00.000Z,2022-07-13T07:06:00.000Z,449,342,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004660,Porto Alegre,RS,2,3,3713.7799999999997,1237.9266666666665,2021-04-24T09:46:00.000Z,2022-05-17T11:08:00.000Z,388,399,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004668,Goiania,GO,3,8,10156.660000000002,1269.5825000000002,2022-09-07T17:06:00.000Z,2023-03-29T20:05:00.000Z,203,83,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004683,Porto Alegre,RS,3,3,2790.2299999999996,930.0766666666665,2021-01-06T16:31:00.000Z,2022-09-26T04:56:00.000Z,628,267,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004687,Fortaleza,CE,2,4,5698.01,1424.5025,2021-04-08T13:24:00.000Z,2022-01-06T19:45:00.000Z,273,530,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004700,Porto Alegre,RS,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004714,Goiania,GO,6,14,11629.01,830.6435714285715,2021-02-01T02:23:00.000Z,2023-04-20T05:07:00.000Z,808,61,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004723,Sao Paulo,SP,3,6,7207.32,1201.22,2021-04-19T14:29:00.000Z,2022-03-20T07:31:00.000Z,335,457,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004725,Maceio,AL,6,10,12988.26,1298.826,2022-04-03T22:58:00.000Z,2023-06-01T10:26:00.000Z,424,19,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004736,Florianopolis,SC,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004739,Porto Alegre,RS,2,4,4021.7999999999997,1005.4499999999999,2021-03-14T23:46:00.000Z,2022-04-22T19:57:00.000Z,404,424,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004740,Florianopolis,SC,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004743,Recife,PE,2,3,5376.2699999999995,1792.09,2021-10-26T21:03:00.000Z,2021-12-11T08:00:00.000Z,46,556,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004746,Porto Velho,RO,4,12,12834.33,1069.5275,2021-08-14T17:47:00.000Z,2023-06-19T15:11:00.000Z,674,1,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004767,Teresina,PI,7,16,20581.19,1286.324375,2021-09-19T18:22:00.000Z,2023-06-11T06:17:00.000Z,630,9,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004772,Recife,PE,4,5,4767.46,953.492,2021-12-03T05:34:00.000Z,2023-03-18T01:15:00.000Z,470,94,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004782,Goiania,GO,3,5,6562.75,1312.55,2021-04-22T00:55:00.000Z,2023-06-13T23:46:00.000Z,782,7,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004800,Rio De Janeiro,RJ,1,1,2358.65,2358.65,2022-06-05T01:03:00.000Z,2022-06-05T01:03:00.000Z,0,380,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004812,Campo Grande,MS,5,8,12161.369999999999,1520.1712499999999,2021-09-19T02:20:00.000Z,2023-05-07T09:50:00.000Z,595,44,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004820,Sao Paulo,SP,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004907,Joao Pessoa,PB,2,5,4496.360000000001,899.2720000000002,2021-07-26T16:36:00.000Z,2022-09-13T01:51:00.000Z,414,280,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004920,Natal,RN,1,1,1010.62,1010.62,2022-04-24T19:28:00.000Z,2022-04-24T19:28:00.000Z,0,422,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004927,Cuiaba,MT,4,9,16946.809999999998,1882.9788888888886,2021-01-13T11:12:00.000Z,2023-05-26T07:46:00.000Z,863,25,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004931,Campo Grande,MS,2,2,2142.9500000000003,1071.4750000000001,2021-04-11T10:25:00.000Z,2023-01-03T17:15:00.000Z,632,168,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004935,Sao Paulo,SP,6,10,11971.73,1197.173,2021-03-01T18:42:00.000Z,2022-09-03T02:52:00.000Z,551,290,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004938,Belo Horizonte,MG,3,4,3849.58,962.395,2022-05-05T02:19:00.000Z,2022-05-17T04:36:00.000Z,12,399,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004943,Recife,PE,1,1,2485.26,2485.26,2022-04-02T11:00:00.000Z,2022-04-02T11:00:00.000Z,0,444,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_004966,Manaus,AM,1,3,6740.120000000001,2246.706666666667,2022-01-02T03:29:00.000Z,2022-01-02T03:29:00.000Z,0,534,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_005054,Fortaleza,CE,2,3,3123.6899999999996,1041.2299999999998,2021-05-18T01:30:00.000Z,2022-12-04T06:06:00.000Z,565,198,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_005097,Manaus,AM,4,5,5823.32,1164.664,2021-03-08T03:08:00.000Z,2023-05-15T11:37:00.000Z,798,36,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_005114,Goiania,GO,5,8,9477.519999999999,1184.6899999999998,2021-06-11T09:30:00.000Z,2023-04-16T04:50:00.000Z,674,65,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_005125,Cuiaba,MT,1,1,318.45,318.45,2022-08-12T08:50:00.000Z,2022-08-12T08:50:00.000Z,0,312,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
